"АРМ ""Ресурс"", Версия 4.9.5 build 17058 сборка от 2025-04-16";;;
;;;
Экспорт истории расхода счётчиков;;;
;;;
Выбранная начальная дата:;01.01.2025;;
07.11.2025 00:00:00;1;0,512;
07.11.2025 00:00:00;2;0,000;
07.11.2025 00:00:00;3;0,000;
07.11.2025 00:00:00;4;0,000;
08.11.2025 00:00:00;1;0,512;
08.11.2025 00:00:00;2;0,000;
08.11.2025 00:00:00;3;0,000;
08.11.2025 00:00:00;4;0,000;
09.11.2025 00:00:00;1;0,512;
09.11.2025 00:00:00;2;0,000;
09.11.2025 00:00:00;3;0,000;
09.11.2025 00:00:00;4;0,000;
10.11.2025 00:00:00;1;0,512;
10.11.2025 00:00:00;2;0,000;
10.11.2025 00:00:00;3;0,000;
10.11.2025 00:00:00;4;0,000;
11.11.2025 00:00:00;1;0,512;
11.11.2025 00:00:00;2;0,000;
11.11.2025 00:00:00;3;0,000;
11.11.2025 00:00:00;4;0,000;
13.11.2025 00:00:00;1;0,512;
13.11.2025 00:00:00;2;0,000;
13.11.2025 00:00:00;3;0,000;
13.11.2025 00:00:00;4;0,000;
14.11.2025 00:00:00;1;0,512;
14.11.2025 00:00:00;2;0,000;
14.11.2025 00:00:00;3;0,000;
14.11.2025 00:00:00;4;0,000;
15.11.2025 00:00:00;1;0,512;
15.11.2025 00:00:00;2;0,000;
15.11.2025 00:00:00;3;0,000;
15.11.2025 00:00:00;4;0,000;
16.11.2025 00:00:00;1;0,512;
16.11.2025 00:00:00;2;0,000;
16.11.2025 00:00:00;3;0,000;
16.11.2025 00:00:00;4;0,000;
17.11.2025 00:00:00;1;0,512;
17.11.2025 00:00:00;2;0,000;
17.11.2025 00:00:00;3;0,000;
17.11.2025 00:00:00;4;0,000;
18.11.2025 00:00:00;1;0,512;
18.11.2025 00:00:00;2;0,000;
18.11.2025 00:00:00;3;0,000;
18.11.2025 00:00:00;4;0,000;
19.11.2025 00:00:00;1;0,512;
19.11.2025 00:00:00;2;0,000;
19.11.2025 00:00:00;3;0,000;
19.11.2025 00:00:00;4;0,000;
20.11.2025 00:00:00;1;0,512;
20.11.2025 00:00:00;2;0,000;
20.11.2025 00:00:00;3;0,000;
20.11.2025 00:00:00;4;0,000;
21.11.2025 00:00:00;1;0,512;
21.11.2025 00:00:00;2;0,000;
21.11.2025 00:00:00;3;0,000;
21.11.2025 00:00:00;4;0,000;
22.11.2025 00:00:00;1;0,512;
22.11.2025 00:00:00;2;0,000;
22.11.2025 00:00:00;3;0,000;
22.11.2025 00:00:00;4;0,000;
23.11.2025 00:00:00;1;0,512;
23.11.2025 00:00:00;2;0,000;
23.11.2025 00:00:00;3;0,000;
23.11.2025 00:00:00;4;0,000;
24.11.2025 00:00:00;1;0,512;
24.11.2025 00:00:00;2;0,000;
24.11.2025 00:00:00;3;0,000;
24.11.2025 00:00:00;4;0,000;
25.11.2025 00:00:00;1;0,512;
25.11.2025 00:00:00;2;0,000;
25.11.2025 00:00:00;3;0,000;
25.11.2025 00:00:00;4;0,000;
26.11.2025 00:00:00;1;0,512;
26.11.2025 00:00:00;2;0,000;
26.11.2025 00:00:00;3;0,000;
26.11.2025 00:00:00;4;0,000;
02.12.2025 09:00:00;1;0,512;
02.12.2025 09:00:00;2;0,000;
02.12.2025 09:00:00;3;0,000;
02.12.2025 09:00:00;4;0,000;
03.12.2025 00:00:00;1;0,512;
03.12.2025 00:00:00;2;0,000;
03.12.2025 00:00:00;3;0,000;
03.12.2025 00:00:00;4;0,000;
04.12.2025 00:00:00;1;0,512;
04.12.2025 00:00:00;2;0,000;
04.12.2025 00:00:00;3;0,000;
04.12.2025 00:00:00;4;0,000;
05.12.2025 00:00:00;1;0,512;
05.12.2025 00:00:00;2;0,000;
05.12.2025 00:00:00;3;0,000;
05.12.2025 00:00:00;4;0,000;
06.12.2025 00:00:00;1;0,512;
06.12.2025 00:00:00;2;0,000;
06.12.2025 00:00:00;3;0,000;
06.12.2025 00:00:00;4;0,000;
07.12.2025 00:00:00;1;0,512;
07.12.2025 00:00:00;2;0,000;
07.12.2025 00:00:00;3;0,000;
07.12.2025 00:00:00;4;0,000;
08.12.2025 00:00:00;1;0,512;
08.12.2025 00:00:00;2;0,000;
08.12.2025 00:00:00;3;0,000;
08.12.2025 00:00:00;4;0,000;
09.12.2025 00:00:00;1;0,512;
09.12.2025 00:00:00;2;0,000;
09.12.2025 00:00:00;3;0,000;
09.12.2025 00:00:00;4;0,000;
10.12.2025 00:00:00;1;0,512;
10.12.2025 00:00:00;2;0,000;
10.12.2025 00:00:00;3;0,000;
10.12.2025 00:00:00;4;0,000;
11.12.2025 00:00:00;1;0,512;
11.12.2025 00:00:00;2;0,000;
11.12.2025 00:00:00;3;0,000;
11.12.2025 00:00:00;4;0,000;
12.12.2025 00:00:00;1;0,512;
12.12.2025 00:00:00;2;0,000;
12.12.2025 00:00:00;3;0,000;
12.12.2025 00:00:00;4;0,000;
13.12.2025 00:00:00;1;0,512;
13.12.2025 00:00:00;2;0,000;
13.12.2025 00:00:00;3;0,000;
13.12.2025 00:00:00;4;0,000;
14.12.2025 00:00:00;1;0,512;
14.12.2025 00:00:00;2;0,000;
14.12.2025 00:00:00;3;0,000;
14.12.2025 00:00:00;4;0,000;
15.12.2025 00:00:00;1;0,512;
15.12.2025 00:00:00;2;0,000;
15.12.2025 00:00:00;3;0,000;
15.12.2025 00:00:00;4;0,000;
16.12.2025 00:00:00;1;0,512;
16.12.2025 00:00:00;2;0,000;
16.12.2025 00:00:00;3;0,000;
16.12.2025 00:00:00;4;0,000;
17.12.2025 00:00:00;1;0,512;
17.12.2025 00:00:00;2;0,000;
17.12.2025 00:00:00;3;0,000;
17.12.2025 00:00:00;4;0,000;
18.12.2025 00:00:00;1;0,512;
18.12.2025 00:00:00;2;0,000;
18.12.2025 00:00:00;3;0,000;
18.12.2025 00:00:00;4;0,000;
19.12.2025 00:00:00;1;0,512;
19.12.2025 00:00:00;2;0,000;
19.12.2025 00:00:00;3;0,000;
19.12.2025 00:00:00;4;0,000;
20.12.2025 00:00:00;1;0,512;
20.12.2025 00:00:00;2;0,000;
20.12.2025 00:00:00;3;0,000;
20.12.2025 00:00:00;4;0,000;
21.12.2025 00:00:00;1;0,512;
21.12.2025 00:00:00;2;0,000;
21.12.2025 00:00:00;3;0,000;
21.12.2025 00:00:00;4;0,000;
22.12.2025 00:00:00;1;0,512;
22.12.2025 00:00:00;2;0,000;
22.12.2025 00:00:00;3;0,000;
22.12.2025 00:00:00;4;0,000;
;;;
Устройство;Счётчик электроэнергии;;
ID;1281;;
Серийный номер;012967187613482;;
Абонент;Абонент (единый счёт)_1;;
Адрес;г. Астрахань, ул. Адмирала Нахимова, д. 141Б, п. 3;;
Дом;ЖК Семейный;;
Подъезд;Подъезд_03;;
Квартира;Квартира_225;;
Время;Тариф;Значение расхода;
10.06.2025 00:00:00;1;0,487;
10.06.2025 00:00:00;2;0,000;
10.06.2025 00:00:00;3;0,000;
10.06.2025 00:00:00;4;0,000;
11.06.2025 00:00:00;1;0,487;
11.06.2025 00:00:00;2;0,000;
11.06.2025 00:00:00;3;0,000;
11.06.2025 00:00:00;4;0,000;
12.06.2025 00:00:00;1;0,487;
12.06.2025 00:00:00;2;0,000;
12.06.2025 00:00:00;3;0,000;
12.06.2025 00:00:00;4;0,000;
13.06.2025 00:00:00;1;0,487;
13.06.2025 00:00:00;2;0,000;
13.06.2025 00:00:00;3;0,000;
13.06.2025 00:00:00;4;0,000;
14.06.2025 00:00:00;1;0,487;
14.06.2025 00:00:00;2;0,000;
14.06.2025 00:00:00;3;0,000;
14.06.2025 00:00:00;4;0,000;
15.06.2025 00:00:00;1;0,487;
15.06.2025 00:00:00;2;0,000;
15.06.2025 00:00:00;3;0,000;
15.06.2025 00:00:00;4;0,000;
16.06.2025 00:00:00;1;0,487;
16.06.2025 00:00:00;2;0,000;
16.06.2025 00:00:00;3;0,000;
16.06.2025 00:00:00;4;0,000;
17.06.2025 00:00:00;1;0,487;
17.06.2025 00:00:00;2;0,000;
17.06.2025 00:00:00;3;0,000;
17.06.2025 00:00:00;4;0,000;
18.06.2025 00:00:00;1;0,487;
18.06.2025 00:00:00;2;0,000;
18.06.2025 00:00:00;3;0,000;
18.06.2025 00:00:00;4;0,000;
19.06.2025 00:00:00;1;0,487;
19.06.2025 00:00:00;2;0,000;
19.06.2025 00:00:00;3;0,000;
19.06.2025 00:00:00;4;0,000;
20.06.2025 00:00:00;1;0,487;
20.06.2025 00:00:00;2;0,000;
20.06.2025 00:00:00;3;0,000;
20.06.2025 00:00:00;4;0,000;
21.06.2025 00:00:00;1;0,487;
21.06.2025 00:00:00;2;0,000;
21.06.2025 00:00:00;3;0,000;
21.06.2025 00:00:00;4;0,000;
22.06.2025 00:00:00;1;0,487;
22.06.2025 00:00:00;2;0,000;
22.06.2025 00:00:00;3;0,000;
22.06.2025 00:00:00;4;0,000;
23.06.2025 00:00:00;1;0,487;
23.06.2025 00:00:00;2;0,000;
23.06.2025 00:00:00;3;0,000;
23.06.2025 00:00:00;4;0,000;
24.06.2025 00:00:00;1;0,487;
24.06.2025 00:00:00;2;0,000;
24.06.2025 00:00:00;3;0,000;
24.06.2025 00:00:00;4;0,000;
25.06.2025 00:00:00;1;0,487;
25.06.2025 00:00:00;2;0,000;
25.06.2025 00:00:00;3;0,000;
25.06.2025 00:00:00;4;0,000;
26.06.2025 00:00:00;1;0,487;
26.06.2025 00:00:00;2;0,000;
26.06.2025 00:00:00;3;0,000;
26.06.2025 00:00:00;4;0,000;
27.06.2025 00:00:00;1;0,487;
27.06.2025 00:00:00;2;0,000;
27.06.2025 00:00:00;3;0,000;
27.06.2025 00:00:00;4;0,000;
28.06.2025 00:00:00;1;0,487;
28.06.2025 00:00:00;2;0,000;
28.06.2025 00:00:00;3;0,000;
28.06.2025 00:00:00;4;0,000;
29.06.2025 00:00:00;1;0,487;
29.06.2025 00:00:00;2;0,000;
29.06.2025 00:00:00;3;0,000;
29.06.2025 00:00:00;4;0,000;
30.06.2025 00:00:00;1;0,487;
30.06.2025 00:00:00;2;0,000;
30.06.2025 00:00:00;3;0,000;
30.06.2025 00:00:00;4;0,000;
01.07.2025 00:00:00;1;0,487;
01.07.2025 00:00:00;2;0,000;
01.07.2025 00:00:00;3;0,000;
01.07.2025 00:00:00;4;0,000;
02.07.2025 00:00:00;1;0,487;
02.07.2025 00:00:00;2;0,000;
02.07.2025 00:00:00;3;0,000;
02.07.2025 00:00:00;4;0,000;
03.07.2025 00:00:00;1;0,487;
03.07.2025 00:00:00;2;0,000;
03.07.2025 00:00:00;3;0,000;
03.07.2025 00:00:00;4;0,000;
04.07.2025 00:00:00;1;0,487;
04.07.2025 00:00:00;2;0,000;
04.07.2025 00:00:00;3;0,000;
04.07.2025 00:00:00;4;0,000;
05.07.2025 00:00:00;1;0,487;
05.07.2025 00:00:00;2;0,000;
05.07.2025 00:00:00;3;0,000;
05.07.2025 00:00:00;4;0,000;
06.07.2025 00:00:00;1;0,487;
06.07.2025 00:00:00;2;0,000;
06.07.2025 00:00:00;3;0,000;
06.07.2025 00:00:00;4;0,000;
07.07.2025 00:00:00;1;0,487;
07.07.2025 00:00:00;2;0,000;
07.07.2025 00:00:00;3;0,000;
07.07.2025 00:00:00;4;0,000;
08.07.2025 00:00:00;1;0,487;
08.07.2025 00:00:00;2;0,000;
08.07.2025 00:00:00;3;0,000;
08.07.2025 00:00:00;4;0,000;
09.07.2025 00:00:00;1;0,487;
09.07.2025 00:00:00;2;0,000;
09.07.2025 00:00:00;3;0,000;
09.07.2025 00:00:00;4;0,000;
10.07.2025 00:00:00;1;0,487;
10.07.2025 00:00:00;2;0,000;
10.07.2025 00:00:00;3;0,000;
10.07.2025 00:00:00;4;0,000;
11.07.2025 00:00:00;1;0,487;
11.07.2025 00:00:00;2;0,000;
11.07.2025 00:00:00;3;0,000;
11.07.2025 00:00:00;4;0,000;
12.07.2025 00:00:00;1;0,487;
12.07.2025 00:00:00;2;0,000;
12.07.2025 00:00:00;3;0,000;
12.07.2025 00:00:00;4;0,000;
13.07.2025 00:00:00;1;0,487;
13.07.2025 00:00:00;2;0,000;
13.07.2025 00:00:00;3;0,000;
13.07.2025 00:00:00;4;0,000;
14.07.2025 00:00:00;1;0,487;
14.07.2025 00:00:00;2;0,000;
14.07.2025 00:00:00;3;0,000;
14.07.2025 00:00:00;4;0,000;
15.07.2025 00:00:00;1;0,487;
15.07.2025 00:00:00;2;0,000;
15.07.2025 00:00:00;3;0,000;
15.07.2025 00:00:00;4;0,000;
16.07.2025 00:00:00;1;0,487;
16.07.2025 00:00:00;2;0,000;
16.07.2025 00:00:00;3;0,000;
16.07.2025 00:00:00;4;0,000;
17.07.2025 00:00:00;1;0,487;
17.07.2025 00:00:00;2;0,000;
17.07.2025 00:00:00;3;0,000;
17.07.2025 00:00:00;4;0,000;
18.07.2025 00:00:00;1;0,487;
18.07.2025 00:00:00;2;0,000;
18.07.2025 00:00:00;3;0,000;
18.07.2025 00:00:00;4;0,000;
19.07.2025 00:00:00;1;0,487;
19.07.2025 00:00:00;2;0,000;
19.07.2025 00:00:00;3;0,000;
19.07.2025 00:00:00;4;0,000;
20.07.2025 00:00:00;1;0,487;
20.07.2025 00:00:00;2;0,000;
20.07.2025 00:00:00;3;0,000;
20.07.2025 00:00:00;4;0,000;
21.07.2025 00:00:00;1;0,487;
21.07.2025 00:00:00;2;0,000;
21.07.2025 00:00:00;3;0,000;
21.07.2025 00:00:00;4;0,000;
22.07.2025 00:00:00;1;0,487;
22.07.2025 00:00:00;2;0,000;
22.07.2025 00:00:00;3;0,000;
22.07.2025 00:00:00;4;0,000;
23.07.2025 00:00:00;1;0,487;
23.07.2025 00:00:00;2;0,000;
23.07.2025 00:00:00;3;0,000;
23.07.2025 00:00:00;4;0,000;
24.07.2025 00:00:00;1;0,487;
24.07.2025 00:00:00;2;0,000;
24.07.2025 00:00:00;3;0,000;
24.07.2025 00:00:00;4;0,000;
25.07.2025 00:00:00;1;0,487;
25.07.2025 00:00:00;2;0,000;
25.07.2025 00:00:00;3;0,000;
25.07.2025 00:00:00;4;0,000;
26.07.2025 00:00:00;1;0,487;
26.07.2025 00:00:00;2;0,000;
26.07.2025 00:00:00;3;0,000;
26.07.2025 00:00:00;4;0,000;
27.07.2025 00:00:00;1;0,487;
27.07.2025 00:00:00;2;0,000;
27.07.2025 00:00:00;3;0,000;
27.07.2025 00:00:00;4;0,000;
28.07.2025 00:00:00;1;0,487;
28.07.2025 00:00:00;2;0,000;
28.07.2025 00:00:00;3;0,000;
28.07.2025 00:00:00;4;0,000;
29.07.2025 00:00:00;1;0,487;
29.07.2025 00:00:00;2;0,000;
29.07.2025 00:00:00;3;0,000;
29.07.2025 00:00:00;4;0,000;
30.07.2025 00:00:00;1;0,487;
30.07.2025 00:00:00;2;0,000;
30.07.2025 00:00:00;3;0,000;
30.07.2025 00:00:00;4;0,000;
31.07.2025 00:00:00;1;0,487;
31.07.2025 00:00:00;2;0,000;
31.07.2025 00:00:00;3;0,000;
31.07.2025 00:00:00;4;0,000;
01.08.2025 00:00:00;1;0,487;
01.08.2025 00:00:00;2;0,000;
01.08.2025 00:00:00;3;0,000;
01.08.2025 00:00:00;4;0,000;
02.08.2025 00:00:00;1;0,487;
02.08.2025 00:00:00;2;0,000;
02.08.2025 00:00:00;3;0,000;
02.08.2025 00:00:00;4;0,000;
03.08.2025 00:00:00;1;0,487;
03.08.2025 00:00:00;2;0,000;
03.08.2025 00:00:00;3;0,000;
03.08.2025 00:00:00;4;0,000;
04.08.2025 00:00:00;1;0,487;
04.08.2025 00:00:00;2;0,000;
04.08.2025 00:00:00;3;0,000;
04.08.2025 00:00:00;4;0,000;
05.08.2025 00:00:00;1;0,487;
05.08.2025 00:00:00;2;0,000;
05.08.2025 00:00:00;3;0,000;
05.08.2025 00:00:00;4;0,000;
06.08.2025 00:00:00;1;0,487;
06.08.2025 00:00:00;2;0,000;
06.08.2025 00:00:00;3;0,000;
06.08.2025 00:00:00;4;0,000;
07.08.2025 00:00:00;1;0,487;
07.08.2025 00:00:00;2;0,000;
07.08.2025 00:00:00;3;0,000;
07.08.2025 00:00:00;4;0,000;
08.08.2025 00:00:00;1;0,487;
08.08.2025 00:00:00;2;0,000;
08.08.2025 00:00:00;3;0,000;
08.08.2025 00:00:00;4;0,000;
09.08.2025 00:00:00;1;0,487;
09.08.2025 00:00:00;2;0,000;
09.08.2025 00:00:00;3;0,000;
09.08.2025 00:00:00;4;0,000;
10.08.2025 00:00:00;1;0,487;
10.08.2025 00:00:00;2;0,000;
10.08.2025 00:00:00;3;0,000;
10.08.2025 00:00:00;4;0,000;
11.08.2025 00:00:00;1;0,487;
11.08.2025 00:00:00;2;0,000;
11.08.2025 00:00:00;3;0,000;
11.08.2025 00:00:00;4;0,000;
12.08.2025 00:00:00;1;0,487;
12.08.2025 00:00:00;2;0,000;
12.08.2025 00:00:00;3;0,000;
12.08.2025 00:00:00;4;0,000;
13.08.2025 00:00:00;1;0,487;
13.08.2025 00:00:00;2;0,000;
13.08.2025 00:00:00;3;0,000;
13.08.2025 00:00:00;4;0,000;
14.08.2025 00:00:00;1;0,487;
14.08.2025 00:00:00;2;0,000;
14.08.2025 00:00:00;3;0,000;
14.08.2025 00:00:00;4;0,000;
15.08.2025 00:00:00;1;0,487;
15.08.2025 00:00:00;2;0,000;
15.08.2025 00:00:00;3;0,000;
15.08.2025 00:00:00;4;0,000;
16.08.2025 00:00:00;1;0,487;
16.08.2025 00:00:00;2;0,000;
16.08.2025 00:00:00;3;0,000;
16.08.2025 00:00:00;4;0,000;
17.08.2025 00:00:00;1;0,487;
17.08.2025 00:00:00;2;0,000;
17.08.2025 00:00:00;3;0,000;
17.08.2025 00:00:00;4;0,000;
18.08.2025 00:00:00;1;0,487;
18.08.2025 00:00:00;2;0,000;
18.08.2025 00:00:00;3;0,000;
18.08.2025 00:00:00;4;0,000;
19.08.2025 00:00:00;1;0,487;
19.08.2025 00:00:00;2;0,000;
19.08.2025 00:00:00;3;0,000;
19.08.2025 00:00:00;4;0,000;
20.08.2025 00:00:00;1;0,487;
20.08.2025 00:00:00;2;0,000;
20.08.2025 00:00:00;3;0,000;
20.08.2025 00:00:00;4;0,000;
23.08.2025 00:00:00;1;0,000;
23.08.2025 00:00:00;2;0,000;
23.08.2025 00:00:00;3;0,000;
23.08.2025 00:00:00;4;0,000;
24.08.2025 00:00:00;1;0,000;
24.08.2025 00:00:00;2;0,000;
24.08.2025 00:00:00;3;0,000;
24.08.2025 00:00:00;4;0,000;
25.08.2025 00:00:00;1;0,000;
25.08.2025 00:00:00;2;0,000;
25.08.2025 00:00:00;3;0,000;
25.08.2025 00:00:00;4;0,000;
26.08.2025 00:00:00;1;0,487;
26.08.2025 00:00:00;2;0,000;
26.08.2025 00:00:00;3;0,000;
26.08.2025 00:00:00;4;0,000;
27.08.2025 00:00:00;1;0,487;
27.08.2025 00:00:00;2;0,000;
27.08.2025 00:00:00;3;0,000;
27.08.2025 00:00:00;4;0,000;
28.08.2025 00:00:00;1;0,487;
28.08.2025 00:00:00;2;0,000;
28.08.2025 00:00:00;3;0,000;
28.08.2025 00:00:00;4;0,000;
29.08.2025 00:00:00;1;0,487;
29.08.2025 00:00:00;2;0,000;
29.08.2025 00:00:00;3;0,000;
29.08.2025 00:00:00;4;0,000;
30.08.2025 00:00:00;1;0,487;
30.08.2025 00:00:00;2;0,000;
30.08.2025 00:00:00;3;0,000;
30.08.2025 00:00:00;4;0,000;
31.08.2025 00:00:00;1;0,487;
31.08.2025 00:00:00;2;0,000;
31.08.2025 00:00:00;3;0,000;
31.08.2025 00:00:00;4;0,000;
01.09.2025 00:00:00;1;0,487;
01.09.2025 00:00:00;2;0,000;
01.09.2025 00:00:00;3;0,000;
01.09.2025 00:00:00;4;0,000;
02.09.2025 00:00:00;1;0,487;
02.09.2025 00:00:00;2;0,000;
02.09.2025 00:00:00;3;0,000;
02.09.2025 00:00:00;4;0,000;
03.09.2025 00:00:00;1;0,487;
03.09.2025 00:00:00;2;0,000;
03.09.2025 00:00:00;3;0,000;
03.09.2025 00:00:00;4;0,000;
04.09.2025 00:00:00;1;0,487;
04.09.2025 00:00:00;2;0,000;
04.09.2025 00:00:00;3;0,000;
04.09.2025 00:00:00;4;0,000;
05.09.2025 00:00:00;1;0,487;
05.09.2025 00:00:00;2;0,000;
05.09.2025 00:00:00;3;0,000;
05.09.2025 00:00:00;4;0,000;
06.09.2025 00:00:00;1;0,487;
06.09.2025 00:00:00;2;0,000;
06.09.2025 00:00:00;3;0,000;
06.09.2025 00:00:00;4;0,000;
07.09.2025 00:00:00;1;0,487;
07.09.2025 00:00:00;2;0,000;
07.09.2025 00:00:00;3;0,000;
07.09.2025 00:00:00;4;0,000;
08.09.2025 00:00:00;1;0,487;
08.09.2025 00:00:00;2;0,000;
08.09.2025 00:00:00;3;0,000;
08.09.2025 00:00:00;4;0,000;
09.09.2025 00:00:00;1;0,487;
09.09.2025 00:00:00;2;0,000;
09.09.2025 00:00:00;3;0,000;
09.09.2025 00:00:00;4;0,000;
10.09.2025 00:00:00;1;0,487;
10.09.2025 00:00:00;2;0,000;
10.09.2025 00:00:00;3;0,000;
10.09.2025 00:00:00;4;0,000;
11.09.2025 00:00:00;1;0,487;
11.09.2025 00:00:00;2;0,000;
11.09.2025 00:00:00;3;0,000;
11.09.2025 00:00:00;4;0,000;
12.09.2025 00:00:00;1;0,487;
12.09.2025 00:00:00;2;0,000;
12.09.2025 00:00:00;3;0,000;
12.09.2025 00:00:00;4;0,000;
13.09.2025 00:00:00;1;0,487;
13.09.2025 00:00:00;2;0,000;
13.09.2025 00:00:00;3;0,000;
13.09.2025 00:00:00;4;0,000;
14.09.2025 00:00:00;1;0,487;
14.09.2025 00:00:00;2;0,000;
14.09.2025 00:00:00;3;0,000;
14.09.2025 00:00:00;4;0,000;
15.09.2025 00:00:00;1;0,487;
15.09.2025 00:00:00;2;0,000;
15.09.2025 00:00:00;3;0,000;
15.09.2025 00:00:00;4;0,000;
16.09.2025 00:00:00;1;0,487;
16.09.2025 00:00:00;2;0,000;
16.09.2025 00:00:00;3;0,000;
16.09.2025 00:00:00;4;0,000;
17.09.2025 00:00:00;1;0,487;
17.09.2025 00:00:00;2;0,000;
17.09.2025 00:00:00;3;0,000;
17.09.2025 00:00:00;4;0,000;
18.09.2025 00:00:00;1;0,487;
18.09.2025 00:00:00;2;0,000;
18.09.2025 00:00:00;3;0,000;
18.09.2025 00:00:00;4;0,000;
19.09.2025 00:00:00;1;0,487;
19.09.2025 00:00:00;2;0,000;
19.09.2025 00:00:00;3;0,000;
19.09.2025 00:00:00;4;0,000;
20.09.2025 00:00:00;1;0,487;
20.09.2025 00:00:00;2;0,000;
20.09.2025 00:00:00;3;0,000;
20.09.2025 00:00:00;4;0,000;
21.09.2025 00:00:00;1;0,487;
21.09.2025 00:00:00;2;0,000;
21.09.2025 00:00:00;3;0,000;
21.09.2025 00:00:00;4;0,000;
22.09.2025 00:00:00;1;0,487;
22.09.2025 00:00:00;2;0,000;
22.09.2025 00:00:00;3;0,000;
22.09.2025 00:00:00;4;0,000;
24.09.2025 00:00:00;1;0,487;
24.09.2025 00:00:00;2;0,000;
24.09.2025 00:00:00;3;0,000;
24.09.2025 00:00:00;4;0,000;
25.09.2025 00:00:00;1;0,487;
25.09.2025 00:00:00;2;0,000;
25.09.2025 00:00:00;3;0,000;
25.09.2025 00:00:00;4;0,000;
26.09.2025 00:00:00;1;0,487;
26.09.2025 00:00:00;2;0,000;
26.09.2025 00:00:00;3;0,000;
26.09.2025 00:00:00;4;0,000;
27.09.2025 00:00:00;1;0,487;
27.09.2025 00:00:00;2;0,000;
27.09.2025 00:00:00;3;0,000;
27.09.2025 00:00:00;4;0,000;
28.09.2025 00:00:00;1;0,487;
28.09.2025 00:00:00;2;0,000;
28.09.2025 00:00:00;3;0,000;
28.09.2025 00:00:00;4;0,000;
29.09.2025 00:00:00;1;0,487;
29.09.2025 00:00:00;2;0,000;
29.09.2025 00:00:00;3;0,000;
29.09.2025 00:00:00;4;0,000;
30.09.2025 00:00:00;1;0,487;
30.09.2025 00:00:00;2;0,000;
30.09.2025 00:00:00;3;0,000;
30.09.2025 00:00:00;4;0,000;
01.10.2025 00:00:00;1;0,487;
01.10.2025 00:00:00;2;0,000;
01.10.2025 00:00:00;3;0,000;
01.10.2025 00:00:00;4;0,000;
02.10.2025 00:00:00;1;0,487;
02.10.2025 00:00:00;2;0,000;
02.10.2025 00:00:00;3;0,000;
02.10.2025 00:00:00;4;0,000;
03.10.2025 00:00:00;1;0,487;
03.10.2025 00:00:00;2;0,000;
03.10.2025 00:00:00;3;0,000;
03.10.2025 00:00:00;4;0,000;
04.10.2025 00:00:00;1;0,487;
04.10.2025 00:00:00;2;0,000;
04.10.2025 00:00:00;3;0,000;
04.10.2025 00:00:00;4;0,000;
05.10.2025 00:00:00;1;0,487;
05.10.2025 00:00:00;2;0,000;
05.10.2025 00:00:00;3;0,000;
05.10.2025 00:00:00;4;0,000;
06.10.2025 00:00:00;1;0,487;
06.10.2025 00:00:00;2;0,000;
06.10.2025 00:00:00;3;0,000;
06.10.2025 00:00:00;4;0,000;
07.10.2025 00:00:00;1;0,487;
07.10.2025 00:00:00;2;0,000;
07.10.2025 00:00:00;3;0,000;
07.10.2025 00:00:00;4;0,000;
08.10.2025 00:00:00;1;0,487;
08.10.2025 00:00:00;2;0,000;
08.10.2025 00:00:00;3;0,000;
08.10.2025 00:00:00;4;0,000;
09.10.2025 00:00:00;1;0,487;
09.10.2025 00:00:00;2;0,000;
09.10.2025 00:00:00;3;0,000;
09.10.2025 00:00:00;4;0,000;
10.10.2025 00:00:00;1;0,487;
10.10.2025 00:00:00;2;0,000;
10.10.2025 00:00:00;3;0,000;
10.10.2025 00:00:00;4;0,000;
11.10.2025 00:00:00;1;0,487;
11.10.2025 00:00:00;2;0,000;
11.10.2025 00:00:00;3;0,000;
11.10.2025 00:00:00;4;0,000;
12.10.2025 00:00:00;1;0,487;
12.10.2025 00:00:00;2;0,000;
12.10.2025 00:00:00;3;0,000;
12.10.2025 00:00:00;4;0,000;
13.10.2025 00:00:00;1;0,487;
13.10.2025 00:00:00;2;0,000;
13.10.2025 00:00:00;3;0,000;
13.10.2025 00:00:00;4;0,000;
14.10.2025 00:00:00;1;0,487;
14.10.2025 00:00:00;2;0,000;
14.10.2025 00:00:00;3;0,000;
14.10.2025 00:00:00;4;0,000;
15.10.2025 00:00:00;1;0,487;
15.10.2025 00:00:00;2;0,000;
15.10.2025 00:00:00;3;0,000;
15.10.2025 00:00:00;4;0,000;
23.10.2025 00:00:00;1;0,487;
23.10.2025 00:00:00;2;0,000;
23.10.2025 00:00:00;3;0,000;
23.10.2025 00:00:00;4;0,000;
24.10.2025 00:00:00;1;0,487;
24.10.2025 00:00:00;2;0,000;
24.10.2025 00:00:00;3;0,000;
24.10.2025 00:00:00;4;0,000;
25.10.2025 00:00:00;1;0,487;
25.10.2025 00:00:00;2;0,000;
25.10.2025 00:00:00;3;0,000;
25.10.2025 00:00:00;4;0,000;
26.10.2025 00:00:00;1;0,487;
26.10.2025 00:00:00;2;0,000;
26.10.2025 00:00:00;3;0,000;
26.10.2025 00:00:00;4;0,000;
27.10.2025 00:00:00;1;0,487;
27.10.2025 00:00:00;2;0,000;
27.10.2025 00:00:00;3;0,000;
27.10.2025 00:00:00;4;0,000;
28.10.2025 00:00:00;1;0,487;
28.10.2025 00:00:00;2;0,000;
28.10.2025 00:00:00;3;0,000;
28.10.2025 00:00:00;4;0,000;
29.10.2025 00:00:00;1;0,487;
29.10.2025 00:00:00;2;0,000;
